Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2022-02-21T22:30,0.72,1.15,5.029,7.896,83,26.15
2022-02-21T23:00,0.706,1.2,5.091,6.552,88,26.15
2022-02-21T23:30,0.758,1.36,4.94,8.14,75,26.1
2022-02-22T00:00,0.765,1.31,4.793,7.873,75,26.1
2022-02-22T00:30,0.748,1.18,4.734,8.185,83,26.1
2022-02-22T01:00,0.757,1.3,4.831,8.173,74,26.1
2022-02-22T01:30,0.782,1.42,4.944,8.236,87,26.1
2022-02-22T02:00,0.736,1.16,4.584,6.542,87,26.1
2022-02-22T02:30,0.786,1.33,4.587,7.672,71,26.1
2022-02-22T03:00,0.835,1.7,4.907,7.231,81,26.1
2022-02-22T03:30,0.804,1.18,4.798,5.783,78,26.1
2022-02-22T04:00,0.848,1.48,4.745,7.009,68,26.1
2022-02-22T04:30,0.858,1.44,4.725,7.013,73,26.1
2022-02-22T05:00,0.88,1.44,4.929,6.804,71,26.1
2022-02-22T05:30,0.835,1.27,4.794,7.028,73,26.1
2022-02-22T06:00,0.913,1.52,4.923,7.292,75,26.1
2022-02-22T06:30,0.881,1.75,4.62,6.497,85,26.15
2022-02-22T07:00,0.917,1.51,4.981,6.436,80,26.15
2022-02-22T07:30,0.945,1.64,4.931,6.598,75,26.1
2022-02-22T08:00,0.908,1.37,4.833,7.824,83,26.15
2022-02-22T08:30,0.886,1.54,4.668,6.499,64,26.15
2022-02-22T09:00,0.873,1.46,4.801,7.811,71,26.15
2022-02-22T09:30,0.866,1.42,4.644,8.117,84,26.15
2022-02-22T10:00,0.909,1.75,4.866,7.808,78,26.2
2022-02-22T10:30,0.831,1.37,4.62,7.784,75,26.2
2022-02-22T11:00,0.877,1.45,4.775,7.806,78,26.2
2022-02-22T11:30,0.867,1.33,4.636,8.099,73,26.2
2022-02-22T12:00,0.882,1.4,4.482,7.64,78,26.2
2022-02-22T12:30,0.975,1.65,4.471,6.342,75,26.2
2022-02-22T13:00,0.919,1.48,4.644,7.01,74,26.15
2022-02-22T13:30,0.929,1.56,4.684,6.342,81,26.2
2022-02-22T14:00,0.984,1.61,4.653,7.459,80,26.2
2022-02-22T14:30,0.932,1.44,4.877,7.735,80,26.2
2022-02-22T15:00,0.951,1.52,4.993,7.035,78,26.15
2022-02-22T15:30,1.027,1.69,4.666,6.568,75,26.2
2022-02-22T16:00,1.023,2.04,4.617,6.756,77,26.15
2022-02-22T16:30,1.031,1.73,4.587,6.164,75,26.15
2022-02-22T17:00,1.138,2.02,4.772,7.252,74,26.15
2022-02-22T17:30,1.257,2.4,4.729,5.965,80,26.15
2022-02-22T18:00,1.284,2.58,4.739,7.242,85,26.15
2022-02-22T18:30,1.52,2.32,4.893,6.575,75,26.15
2022-02-22T19:00,1.519,2.29,4.83,6.969,88,26.15
2022-02-22T19:30,1.507,2.34,4.928,6.547,80,26.15
2022-02-22T20:00,1.464,2.89,4.761,7.03,77,26.15
2022-02-22T20:30,1.528,3.03,4.885,6.539,81,26.15
2022-02-22T21:00,1.631,2.66,4.96,7.027,90,26.15
2022-02-22T21:30,1.811,3.34,4.953,6.631,81,26.1
2022-02-22T22:00,1.64,2.41,4.79,6.8,83,26.1
2022-02-22T22:30,1.743,2.934,4.921,7.048,81,26.1
2022-02-22T23:00,1.699,2.78,5.224,6.343,78,26.1
2022-02-22T23:30,1.806,3.38,5.181,6.562,84,26.1
2022-02-23T00:00,1.857,3.14,5.27,6.558,81,26.1
2022-02-23T00:30,1.76,2.94,5.115,7.076,74,26.05
2022-02-23T01:00,1.762,2.83,5.32,6.858,71,26.05
2022-02-23T01:30,1.71,2.86,5.407,6.887,77,26.05
2022-02-23T02:00,1.695,2.94,5.115,7.263,73,26.05
2022-02-23T02:30,1.795,3.06,5.46,7.136,80,26.05
2022-02-23T03:00,1.75,2.83,5.223,7.007,77,26.05
2022-02-23T03:30,1.781,2.98,5.414,7.24,75,26.05
2022-02-23T04:00,1.808,2.828,5.223,6.798,84,26
2022-02-23T04:30,1.732,2.9,5.098,7.296,74,26
2022-02-23T05:00,1.784,2.71,5.458,7.248,80,25.95
2022-02-23T05:30,1.752,3.12,5.283,7.584,83,25.95
2022-02-23T06:00,1.541,2.832,5.417,7.558,84,25.9
2022-02-23T06:30,1.533,2.78,5.329,7.211,85,25.85
2022-02-23T07:00,1.432,2.82,5.041,7.057,77,25.9
2022-02-23T07:30,1.4,2.42,4.969,6.791,74,25.9
2022-02-23T08:00,1.474,2.33,5.494,7.52,80,25.95
2022-02-23T08:30,1.41,2.26,5.291,7.328,87,25.95
2022-02-23T09:00,1.409,2.5,5.008,7.355,78,26
2022-02-23T09:30,1.31,2.07,4.947,7.277,83,25.95
2022-02-23T10:00,1.299,2.26,5.295,6.626,84,25.9
2022-02-23T10:30,1.204,1.92,4.857,6.788,75,25.95
2022-02-23T11:00,1.299,2.25,5.177,7.118,84,25.95
2022-02-23T11:30,1.311,1.88,5.398,6.63,83,26.05
2022-02-23T12:00,1.382,2.2,5.222,7.098,88,26.05
2022-02-23T12:30,1.388,2.259,5.095,7.65,87,26.05
2022-02-23T13:00,1.466,2.7,4.924,7.626,83,26.05
2022-02-23T13:30,1.482,2.29,5.212,7.403,85,26.1
2022-02-23T14:00,1.508,2.34,5.16,7.359,87,26.05
2022-02-23T14:30,1.546,2.49,5.153,7.295,90,26.1
2022-02-23T15:00,1.43,2.24,5.087,7.606,88,26.1
2022-02-23T15:30,1.533,2.35,4.957,7.142,91,26.1
2022-02-23T16:00,1.541,2.79,5.143,7.619,88,26.1
2022-02-23T16:30,1.663,2.8,5.146,6.984,92,26.1
2022-02-23T17:00,1.689,3.02,5.387,7.298,92,26.1
2022-02-23T17:30,1.783,2.94,5.582,8.216,90,26.05
2022-02-23T18:00,1.981,3.26,5.365,7.822,87,26.15
2022-02-23T18:30,1.829,3.08,5.364,8.12,88,26.1
2022-02-23T19:00,1.722,2.86,5.392,7.652,85,26.15
2022-02-23T19:30,1.703,3.2,5.237,7.851,85,26.15
2022-02-23T20:00,1.772,2.73,5.448,7.61,87,26.1
2022-02-23T20:30,1.915,2.911,5.367,7.54,83,26.1
2022-02-23T21:00,1.975,3.24,5.706,7.827,87,26.1
2022-02-23T21:30,2.269,3.66,5.734,7.509,85,26
2022-02-23T22:00,2.125,4.14,5.937,7.31,85,26.05
2022-02-23T22:30,2.221,3.59,5.836,7.6,90,26.05
2022-02-23T23:00,2.096,3.2,5.944,7.268,85,26.05
2022-02-23T23:30,1.936,3.72,5.662,7.276,88,26.05
2022-02-24T00:00,2.044,3.87,5.933,7.232,83,26.05
2022-02-24T00:30,1.834,3.11,5.371,7.562,88,26
2022-02-24T01:00,1.699,2.693,5.635,7.746,83,26
2022-02-24T01:30,1.802,2.61,5.626,7.617,85,26
2022-02-24T02:00,1.843,2.79,5.773,7.771,90,26
2022-02-24T02:30,1.848,2.78,5.965,8.111,90,26
2022-02-24T03:00,1.77,2.88,5.804,7.656,85,26
2022-02-24T03:30,1.722,2.77,5.894,7.548,87,26
2022-02-24T04:00,1.947,3.38,6.115,7.391,87,25.95
2022-02-24T04:30,1.742,2.5,6.058,8.165,84,25.95
2022-02-24T05:00,1.712,2.61,5.621,7.301,88,26
2022-02-24T05:30,1.674,2.69,5.74,7.828,91,26
2022-02-24T06:00,1.711,2.74,5.543,7.337,85,26.05
2022-02-24T06:30,1.984,3.59,5.707,7.84,90,26.05
2022-02-24T07:00,1.849,3.17,5.826,8.475,80,26.1
2022-02-24T07:30,1.674,3.54,5.916,7.845,90,26.1
2022-02-24T08:00,1.712,2.69,5.712,7.951,90,26.1
2022-02-24T08:30,1.655,2.77,5.544,8.069,87,26.1
2022-02-24T09:00,1.626,2.62,5.235,7.542,88,26.15
2022-02-24T09:30,1.756,2.91,5.188,7.411,78,26.15
2022-02-24T10:00,1.867,2.92,5.44,7.256,77,26.15
2022-02-24T10:30,1.799,3.3,5.195,7.545,80,26.15
2022-02-24T11:00,1.989,2.967,5.568,7.29,90,26.25
2022-02-24T11:30,1.932,4.091,5.517,7.766,83,26.25
2022-02-24T12:00,2.077,3.7,5.476,7.378,81,26.2
2022-02-24T12:30,2.292,3.823,5.911,8.202,87,26.2
2022-02-24T13:00,2.251,3.798,5.702,7.936,92,26.2
2022-02-24T13:30,2.529,4.2,5.872,8.529,88,26.2
2022-02-24T14:00,2.483,3.962,6.026,7.535,87,26.2
2022-02-24T14:30,2.49,4.96,6.082,8.366,75,26.25
2022-02-24T15:00,2.414,4.23,6.119,8.192,84,26.25
2022-02-24T15:30,2.567,4.62,6.398,8.572,84,26.2
2022-02-24T16:00,2.614,4.51,6.375,8.87,87,26.2
2022-02-24T16:30,2.412,4.84,6.021,8.569,87,26.2
2022-02-24T17:00,2.483,3.985,6.292,8.771,83,26.15
2022-02-24T17:30,2.656,4.79,6.587,8.478,71,26.15
2022-02-24T18:00,2.542,4.32,6.341,8.447,83,26.15
2022-02-24T18:30,2.859,7.1,6.387,8.244,80,26.15
2022-02-24T19:00,2.523,5.06,5.881,8.116,74,26.1
2022-02-24T19:30,2.663,4.66,6.253,8.296,78,26.1
2022-02-24T20:00,2.57,4.56,6.037,8.499,71,26.1
2022-02-24T20:30,2.625,4.07,6.33,8.818,70,26.1
2022-02-24T21:00,2.618,4.92,6.408,8.188,70,26.1
2022-02-24T21:30,2.607,4.54,6.24,8.598,75,26.1
2022-02-24T22:00,2.658,5.07,6.295,8.497,77,26.15
2022-02-24T22:30,2.53,4.873,6.173,8.527,75,26.15
2022-02-24T23:00,2.353,3.6,6.104,8.889,67,26.15
2022-02-24T23:30,2.539,4.62,6.234,8.509,85,26.15
2022-02-25T00:00,2.294,4.05,6.113,8.801,74,26.15
2022-02-25T00:30,2.397,3.783,6.119,8.119,67,26.15
2022-02-25T01:00,2.172,3.43,5.739,7.896,77,26.2
2022-02-25T01:30,2.313,4.47,6.229,8.107,71,26.15
2022-02-25T02:00,2.388,3.99,6.05,8.189,73,26.15
2022-02-25T02:30,2.278,3.46,5.841,8.933,73,26.15
2022-02-25T03:00,2.404,4.743,5.921,8.875,83,26.15
2022-02-25T03:30,2.53,4.02,6.338,8.836,81,26.1
2022-02-25T04:00,2.595,3.97,6.086,8.867,78,26.05
2022-02-25T04:30,2.367,4.39,5.995,8.234,78,26
2022-02-25T05:00,2.281,3.43,5.664,8.899,80,26
2022-02-25T05:30,2.284,3.57,5.656,8.877,77,26.05
2022-02-25T06:00,2.388,4.13,6.098,8.704,80,26.05
2022-02-25T06:30,2.59,4.61,6.007,8.713,80,26.1
2022-02-25T07:00,2.544,4.218,6.003,8.865,80,26.1
2022-02-25T07:30,2.375,4.22,5.841,8.586,75,26.15
2022-02-25T08:00,2.575,4.33,6.316,8.659,81,26.15
2022-02-25T08:30,2.56,3.55,6.345,8.791,85,26.15
2022-02-25T09:00,2.406,4.5,5.782,8.48,81,26.15
2022-02-25T09:30,2.393,3.74,5.773,8.702,81,26.1
2022-02-25T10:00,2.158,3.73,5.608,7.223,81,26.1
2022-02-25T10:30,2.339,3.45,5.987,8.501,74,26.05
2022-02-25T11:00,2.26,4.06,5.868,8.439,83,26
2022-02-25T11:30,2.116,3.41,5.97,7.926,83,25.95
2022-02-25T12:00,2.565,3.79,6.175,8.158,87,25.85
2022-02-25T12:30,2.416,4.645,5.797,8.731,83,25.9
2022-02-25T13:00,2.441,4.178,5.89,8.457,84,25.9
2022-02-25T13:30,2.409,4.268,6.15,8.53,87,25.7
2022-02-25T14:00,2.544,4.16,6.128,8.565,87,25.7
2022-02-25T14:30,2.276,3.77,6.292,8.366,90,25.7
2022-02-25T15:00,2.302,3.76,6.645,8.898,84,25.65
2022-02-25T15:30,2.156,3.72,6.346,8.248,91,25.65
2022-02-25T16:00,2.017,3.05,6.092,7.9,92,25.7
2022-02-25T16:30,2.055,3.24,6.192,8.86,83,25.6
2022-02-25T17:00,2.07,3.55,6.153,7.782,84,25.55
2022-02-25T17:30,2.116,3.64,6.646,8.248,91,25.5
2022-02-25T18:00,1.938,3.42,6.452,8.464,90,25.35
2022-02-25T18:30,2.105,3.82,6.364,7.918,83,25.35
2022-02-25T19:00,2.085,3.15,6.371,8.266,84,25.5
2022-02-25T19:30,2.059,3.1,6.344,7.806,75,25.55
2022-02-25T20:00,2.197,3.44,6.56,8.5,74,25.6
2022-02-25T20:30,2.104,3.11,6.354,8.092,83,25.6
2022-02-25T21:00,2.384,3.75,6.502,8.461,84,25.6
2022-02-25T21:30,2.021,3.27,6.288,7.835,88,25.6
2022-02-25T22:00,2.138,3.3,6.332,8.21,80,25.55
2022-02-25T22:30,2.2,3.76,6.258,8.733,88,25.55
2022-02-25T23:00,2.173,3.61,6.08,7.96,85,25.55
2022-02-25T23:30,2.247,3.31,6.173,8.124,75,25.6
2022-02-26T00:00,2.153,3.19,5.914,8.474,73,25.6
2022-02-26T00:30,2.106,3.89,5.934,8.88,75,25.6
2022-02-26T01:00,2.113,3.51,6.008,8.389,78,25.6
2022-02-26T01:30,2.167,4.396,5.902,7.584,73,25.55
2022-02-26T02:00,2.099,3.31,5.585,8.18,85,25.6
2022-02-26T02:30,2.065,3.85,5.591,7.838,85,25.6
2022-02-26T03:00,2.012,3.081,5.812,9.21,84,25.55
2022-02-26T03:30,2.052,3.69,5.867,8.469,85,25.55
2022-02-26T04:00,1.742,2.89,5.371,7.855,90,25.55
2022-02-26T04:30,2.017,3.52,5.825,8.551,83,25.55
2022-02-26T05:00,2.09,3.68,5.738,9.012,78,25.55
2022-02-26T05:30,2.064,3.17,5.837,8.882,87,25.55
2022-02-26T06:00,2.234,3.9,5.937,8.785,83,25.55
2022-02-26T06:30,2.158,4.05,5.664,8.847,88,25.6
2022-02-26T07:00,2.344,3.58,5.571,8.817,84,25.55
2022-02-26T07:30,2.412,4.325,5.782,8.139,87,25.55
2022-02-26T08:00,2.663,5.08,6.061,8.213,85,25.6
2022-02-26T08:30,2.698,3.998,6.068,8.926,91,25.6
2022-02-26T09:00,2.761,4.35,5.976,7.513,85,25.6
2022-02-26T09:30,2.488,4.22,5.94,8.49,87,25.6
2022-02-26T10:00,2.679,4.931,6.199,8.223,87,25.6
2022-02-26T10:30,2.845,4.532,6.348,8.888,90,25.6
2022-02-26T11:00,2.507,3.91,5.824,8.519,90,25.6
2022-02-26T11:30,2.416,4.759,5.709,8.511,91,25.6
2022-02-26T12:00,2.557,4.23,5.878,8.188,91,25.6
2022-02-26T12:30,2.372,3.863,5.793,8.165,90,25.6
2022-02-26T13:00,2.334,3.78,5.783,8.521,91,25.6
2022-02-26T13:30,2.326,3.99,5.966,7.841,85,25.6
2022-02-26T14:00,2.334,3.45,5.91,8.458,92,25.6
2022-02-26T14:30,2.451,4.05,5.944,9.117,87,25.65
2022-02-26T15:00,2.401,4.407,5.824,7.019,91,25.65
2022-02-26T15:30,2.104,3.15,5.569,8.456,92,25.65
2022-02-26T16:00,2.163,3.39,5.855,8.867,88,25.65
2022-02-26T16:30,2.183,3.69,5.972,8.85,91,25.65
2022-02-26T17:00,2.064,3.61,5.872,9.275,88,25.65
2022-02-26T17:30,2.131,3.249,5.588,9.238,88,25.65
2022-02-26T18:00,2.312,3.688,5.931,8.279,88,25.65
2022-02-26T18:30,2.357,3.566,5.985,7.861,83,25.65
2022-02-26T19:00,2.291,3.851,5.497,8.609,91,25.65
2022-02-26T19:30,2.646,4.58,5.911,8.893,85,25.65
2022-02-26T20:00,2.248,4.11,5.779,7.884,90,25.65
2022-02-26T20:30,2.639,4.98,6.031,8.879,85,25.65
2022-02-26T21:00,2.194,3.73,5.254,8.947,85,25.65
2022-02-26T21:30,2.296,3.77,5.659,7.063,87,25.65
2022-02-26T22:00,2.341,4.254,5.946,8.982,91,25.65
2022-02-26T22:30,2.321,3.862,5.67,7.528,91,25.65
2022-02-26T23:00,2.401,3.816,5.67,8.927,88,25.65
2022-02-26T23:30,2.512,3.437,6.119,9.264,84,25.65
2022-02-27T00:00,2.232,3.815,5.894,9.224,85,25.45
2022-02-27T00:30,2.148,3.46,5.761,8.552,77,25.4
2022-02-27T01:00,2.115,3.24,5.813,8.525,78,25.45
2022-02-27T01:30,2.207,3.54,5.791,7.799,78,25.45
2022-02-27T02:00,2.485,4.045,6.024,8.715,80,25.5
2022-02-27T02:30,2.513,4,6.212,8.262,84,25.5
2022-02-27T03:00,2.235,3.51,5.965,8.924,85,25.65
2022-02-27T03:30,2.198,3.33,5.677,9.145,92,25.7
2022-02-27T04:00,2.381,4.39,6.064,8.768,90,25.7
2022-02-27T04:30,2.296,3.54,6.105,8.68,88,25.7
2022-02-27T05:00,2.51,3.94,6.119,8.612,87,25.7
2022-02-27T05:30,2.546,4.39,5.82,8.895,88,25.7
2022-02-27T06:00,2.393,3.81,5.97,8.501,87,25.7
2022-02-27T06:30,2.432,4.32,6.033,7.865,87,25.7
2022-02-27T07:00,2.333,3.66,5.899,8.923,94,25.7
2022-02-27T07:30,2.474,3.9,5.85,8.25,92,25.7
2022-02-27T08:00,2.495,4.108,5.91,9.172,87,25.7
2022-02-27T08:30,2.372,3.77,5.962,9.244,99,25.75
2022-02-27T09:00,2.14,4.23,5.557,9.04,94,25.75
2022-02-27T09:30,2.384,4.059,5.981,8.165,92,25.75
2022-02-27T10:00,2.241,3.86,5.75,9.212,90,25.75
2022-02-27T10:30,2.254,3.784,5.93,8.867,88,25.75
2022-02-27T11:00,1.979,3.698,5.382,8.55,95,25.75
2022-02-27T11:30,2.032,3.36,5.396,10.044,88,25.8
2022-02-27T12:00,2.067,3.6,5.895,9.578,99,25.8
2022-02-27T12:30,2.064,3.169,5.8,9.741,91,25.8
2022-02-27T13:00,2.014,3.176,5.899,9.66,90,25.75
2022-02-27T13:30,1.797,2.87,5.625,7.907,95,25.7
2022-02-27T14:00,1.757,3.21,5.745,9.8,95,25.65
2022-02-27T14:30,1.923,3.27,5.931,9.743,98,25.5
2022-02-27T15:00,1.683,2.65,5.935,9.752,95,25.45
2022-02-27T15:30,1.852,2.98,6.149,10.234,94,25.45
2022-02-27T16:00,1.928,3.01,6.233,9.187,101,25.5
2022-02-27T16:30,1.798,2.9,6.087,10.13,87,25.45
2022-02-27T17:00,1.858,3.26,6.366,9.388,87,25.4
2022-02-27T17:30,1.781,2.81,6.404,9.803,92,25.45
2022-02-27T18:00,1.839,3.08,6.383,9.808,90,25.6
2022-02-27T18:30,1.862,2.73,6.177,9.348,95,25.75
2022-02-27T19:00,1.736,2.78,6.169,9.879,92,25.8
2022-02-27T19:30,1.794,2.68,6.231,9.016,88,25.55
2022-02-27T20:00,1.717,2.59,5.869,8.522,91,25.55
2022-02-27T20:30,1.622,2.76,5.891,10.274,87,25.55
2022-02-27T21:00,1.557,2.771,5.442,8.975,88,25.6
2022-02-27T21:30,1.594,2.771,5.014,8.857,81,25.5
2022-02-27T22:00,1.554,2.597,5.411,10.624,91,24.9
2022-02-27T22:30,1.66,3.165,5.978,9.197,92,24.85
2022-02-27T23:00,1.596,2.6,5.892,9.352,88,24.9
2022-02-27T23:30,1.806,3.28,6.032,8.903,88,24.9
2022-02-28T00:00,1.809,3.369,5.906,9.289,91,24.9
2022-02-28T00:30,1.725,2.78,5.689,10.234,90,24.9
2022-02-28T01:00,1.642,2.99,5.851,10.099,90,24.9
2022-02-28T01:30,1.571,2.56,5.615,9.016,90,24.9
2022-02-28T02:00,1.73,3.03,6.176,10.263,85,24.95
2022-02-28T02:30,1.726,2.75,6.286,9.318,85,24.95
2022-02-28T03:00,1.736,2.92,6.696,10.1,83,24.95
2022-02-28T03:30,1.687,2.62,7.326,10.598,85,25.05
2022-02-28T04:00,1.781,3.56,7.34,9.321,84,25.15
2022-02-28T04:30,1.745,2.76,7.168,9.75,85,25.3
2022-02-28T05:00,1.718,2.76,7.051,9.683,90,25.65
2022-02-28T05:30,1.937,2.97,7.225,10.265,91,25.45
2022-02-28T06:00,1.937,2.73,7.47,10.815,97,25.4
2022-02-28T06:30,2.027,4.01,7.322,9.735,95,25.4
2022-02-28T07:00,1.915,3.04,7.466,9.488,92,25.4
2022-02-28T07:30,1.823,2.84,6.945,9.901,88,25.35
2022-02-28T08:00,1.752,3.22,7.243,10.215,87,25.35
2022-02-28T08:30,1.691,2.49,7.059,10.771,84,25.35
2022-02-28T09:00,1.916,3.16,7.753,9.91,84,25.45
2022-02-28T09:30,1.865,2.86,7.318,10.279,84,25.45
2022-02-28T10:00,1.987,3.09,7.701,10.184,91,24.75
2022-02-28T10:30,1.913,3.4,7.355,10.771,92,25.05
2022-02-28T11:00,1.929,3,7.514,10.487,94,25.45
2022-02-28T11:30,1.689,2.5,7.314,10.846,85,25.55
2022-02-28T12:00,1.733,3.09,7.417,10.369,87,25.5
2022-02-28T12:30,1.565,2.81,7.23,10.175,83,26
2022-02-28T13:00,1.454,2.41,6.657,10.806,81,25.9
2022-02-28T13:30,1.5,2.48,6.958,10.698,75,25.75
2022-02-28T14:00,1.527,2.48,7.498,10.567,83,25.95
2022-02-28T14:30,1.535,2.61,7.497,9.401,80,26
2022-02-28T15:00,1.472,2.56,7.286,10.099,83,25.9
2022-02-28T15:30,1.517,2.66,7.405,10.755,80,25.8
2022-02-28T16:00,1.528,2.48,7.504,10.343,77,25.85
2022-02-28T16:30,1.423,2.29,7.143,8.173,77,26.35
2022-02-28T17:00,1.456,2.58,7.48,9.773,87,26.05
2022-02-28T17:30,1.411,2.47,7.35,10.1,77,26
2022-02-28T18:00,1.483,2.32,7.56,10.281,83,25.85
2022-02-28T18:30,1.52,2.7,7.414,10.693,85,25.45
2022-02-28T19:00,1.635,2.67,7.471,10.75,87,25.3
2022-02-28T19:30,1.586,2.72,7.354,10.269,90,25.2
2022-02-28T20:00,1.667,3.34,6.94,9.958,88,25.25
2022-02-28T20:30,1.648,2.68,7.372,9.322,85,25.2
2022-02-28T21:00,1.756,3.02,6.953,10.79,88,25.2
2022-02-28T21:30,1.684,2.64,7.025,9.548,84,25.2
2022-02-28T22:00,1.69,2.49,7.111,9.702,92,25.15
2022-02-28T22:30,1.749,2.63,7.444,10.084,88,25.35
2022-02-28T23:00,1.797,3.02,7.301,9.5,84,25.35
2022-02-28T23:30,1.825,2.83,7.34,10.052,84,25.35
2022-03-01T00:00,1.617,2.44,7.472,9.757,80,25.35
2022-03-01T00:30,1.715,2.52,7.64,10.28,83,25.25
2022-03-01T01:00,1.519,2.3,6.949,10.231,75,25.25
2022-03-01T01:30,1.647,2.57,7.528,9.79,75,25.2
2022-03-01T02:00,1.698,2.67,7.109,10.077,80,25.15
2022-03-01T02:30,1.668,2.67,6.33,10.618,77,25.15
2022-03-01T03:00,1.512,2.58,6.277,10.32,77,25.15
2022-03-01T03:30,1.534,2.69,6.928,9.719,78,25.1
2022-03-01T04:00,1.456,2.49,6.955,10.776,83,25.2
2022-03-01T04:30,1.531,2.7,6.798,10.348,84,25.2
2022-03-01T05:00,1.434,2.11,7.276,9.202,87,25.3
2022-03-01T05:30,1.557,2.52,7.239,10.238,85,25.3
2022-03-01T06:00,1.611,2.43,6.882,10.456,88,25.3
2022-03-01T06:30,1.502,2.69,6.71,10.161,90,25.3
2022-03-01T07:00,1.563,2.57,7.444,10.809,87,25.3
2022-03-01T07:30,1.482,2.29,6.809,9.909,91,25
2022-03-01T08:00,1.626,2.45,7.248,10.392,87,25.05
2022-03-01T08:30,1.431,2.29,6.462,10.804,84,25.05
2022-03-01T09:00,1.553,2.53,6.961,9.639,87,25.15
2022-03-01T09:30,1.606,2.56,6.951,9.798,87,25.25
2022-03-01T10:00,1.445,2.23,6.132,10.753,84,25.3
2022-03-01T10:30,1.654,2.82,6.576,10.186,81,25.45
2022-03-01T11:00,1.597,2.55,6.649,10.299,84,25.55
2022-03-01T11:30,1.495,2.52,6.62,10.701,85,25.5
2022-03-01T12:00,1.369,2.19,6.585,9.727,90,25.6
2022-03-01T12:30,1.425,2.17,6.764,10.552,85,25.6
2022-03-01T13:00,1.191,2.01,5.811,9.846,84,25.6
2022-03-01T13:30,1.284,2.67,5.768,9.887,85,25.55
2022-03-01T14:00,1.305,2,5.584,10.696,80,25.6
2022-03-01T14:30,1.248,1.95,5.383,10.46,77,25.65
2022-03-01T15:00,1.257,2.05,5.384,10.612,87,25.6
2022-03-01T15:30,1.229,2.27,5.415,10.302,80,25.6
2022-03-01T16:00,1.225,1.87,5.77,9.827,80,25.6
2022-03-01T16:30,1.186,1.84,5.586,9.294,80,25.45
2022-03-01T17:00,1.105,1.72,5.786,10.787,71,25.5
2022-03-01T17:30,1.087,1.93,6.041,9.294,80,25.4
2022-03-01T18:00,1.184,2.04,6.299,10.718,84,25.55
2022-03-01T18:30,1.167,1.97,6.191,10.1,83,25.45
2022-03-01T19:00,1.021,1.59,6.435,10.446,91,25.45
2022-03-01T19:30,1.096,2.13,6.741,10.63,85,25.45
2022-03-01T20:00,1.163,1.66,7.092,10.359,88,25.45
2022-03-01T20:30,1.077,1.86,6.491,10.314,84,25.45
2022-03-01T21:00,1.166,1.88,6.778,10.2,87,25.55
2022-03-01T21:30,1.213,2.22,6.933,10.643,80,25.6
2022-03-01T22:00,1.198,2.43,6.408,10.156,90,25.65
2022-03-01T22:30,1.237,2,6.83,10.791,87,25.65
2022-03-01T23:00,1.148,2.12,6.666,10.699,87,25.55
2022-03-01T23:30,1.171,1.85,6.689,11.06,87,25.4
2022-03-02T00:00,1.254,2.02,6.321,10.984,92,25.4
2022-03-02T00:30,1.254,1.87,6.563,9.874,85,25.4
2022-03-02T01:00,1.248,2.16,6.963,9.359,90,25.35
2022-03-02T01:30,1.105,1.64,6.758,10.841,83,25.35
2022-03-02T02:00,1.241,2.01,6.99,10.743,81,25.35
2022-03-02T02:30,1.178,2.34,7.034,10.881,81,25.3
2022-03-02T03:00,1.197,2.23,7.208,10.776,83,25.3
2022-03-02T03:30,1.267,2.1,7.682,10.791,85,25.25
2022-03-02T04:00,1.199,2.01,7.775,10.276,81,25.25
2022-03-02T04:30,1.179,2.12,7.519,9.354,88,25.25
2022-03-02T05:00,1.235,2.05,8.008,10.742,85,25.2
2022-03-02T05:30,1.242,1.72,8.27,10.689,85,25.1
2022-03-02T06:00,1.37,2.33,7.945,10.698,84,25.15
2022-03-02T06:30,1.088,1.73,7.874,10.821,87,25.2
2022-03-02T07:00,1.2,1.89,7.995,9.862,88,25.15
2022-03-02T07:30,1.232,1.96,8.075,10.889,91,25.15
2022-03-02T08:00,1.174,1.9,7.525,11.327,91,25.25
2022-03-02T08:30,1.194,2.08,7.601,10.462,91,25.35
2022-03-02T09:00,1.31,2.43,8.214,10.878,91,25.4
2022-03-02T09:30,1.24,1.99,8.129,10.202,95,25.6
2022-03-02T10:00,1.31,1.99,8.244,10.188,91,25.75
2022-03-02T10:30,1.193,2.13,7.788,9.935,84,26.1
2022-03-02T11:00,1.259,2.01,7.955,10.293,81,26.45
2022-03-02T11:30,1.253,2.15,7.438,10.839,92,26.95
2022-03-02T12:00,1.305,1.88,7.118,10.599,88,26.75
2022-03-02T12:30,1.26,2.33,7.617,10.364,88,26.15
2022-03-02T13:00,1.333,2.06,7.744,10.88,81,26.1
2022-03-02T13:30,1.228,1.72,7.404,10.388,81,26.1
2022-03-02T14:00,1.201,2.22,7.086,10.57,85,26.05
2022-03-02T14:30,1.135,2.19,6.84,11.254,84,26.05
2022-03-02T15:00,1.269,2.03,7.283,10.267,80,26
2022-03-02T15:30,1.218,2.28,6.835,10.288,78,25.95
2022-03-02T16:00,1.117,1.7,6.689,10.856,80,25.95
2022-03-02T16:30,1.258,1.95,7.432,10.854,87,25.9
2022-03-02T17:00,1.063,1.72,6.373,10.711,85,26.05
2022-03-02T17:30,1.086,1.95,6.459,10.821,88,25.8
2022-03-02T18:00,0.968,2.01,6.02,11.405,94,25.8
